4,6/26/2023 17:00,1,1,1,0
123,6/26/2023 17:00,1,1,1,0
90,6/26/2023 17:00,1,1,1,0
72120122,6/26/2023 17:00,1,1,1,0
64,6/26/2023 17:01,1,1,1,0
130,6/26/2023 17:01,1,1,1,0
11111221,6/26/2023 17:01,1,1,1,0
7,6/26/2023 17:01,1,1,1,0
85,6/26/2023 17:01,1,1,1,0
111,6/26/2023 17:01,1,1,1,0
36,6/26/2023 17:01,1,1,1,0
81,6/26/2023 17:01,1,1,1,0
109514232,6/26/2023 17:01,1,1,1,0
18310322,6/26/2023 17:01,1,1,1,0
93,6/26/2023 17:01,1,1,1,0
34,6/26/2023 17:01,1,1,1,0
68,6/26/2023 17:01,1,1,1,0
132,6/26/2023 17:01,1,1,1,0
136010322,6/26/2023 17:02,1,1,1,0
120,6/26/2023 17:02,1,1,1,0
14,6/26/2023 17:02,1,1,1,0
125,6/26/2023 17:02,1,1,1,0
2,6/26/2023 17:02,1,1,1,0
51,6/26/2023 17:02,1,1,1,0
117,6/26/2023 17:02,1,1,1,0
24,6/26/2023 17:02,1,1,1,0
22,6/26/2023 17:02,1,1,1,0
9,6/26/2023 17:02,1,1,1,0
66,6/26/2023 17:02,1,1,1,0
109,6/26/2023 17:02,1,1,1,0
75,6/26/2023 17:02,1,1,1,0
77,6/26/2023 17:02,1,1,1,0
122,6/26/2023 17:03,1,1,1,0
126,6/26/2023 17:03,1,1,1,0
112,6/26/2023 17:03,1,1,1,0
110,6/26/2023 17:03,1,1,1,0
147100322,6/26/2023 17:03,1,1,1,0
78,6/26/2023 17:03,1,1,1,0
63,6/26/2023 17:03,1,1,1,0
108,6/26/2023 17:03,1,1,1,0
91,6/26/2023 17:03,1,1,1,0
91,6/26/2023 17:03,1,1,1,0
21,6/26/2023 17:04,1,1,1,0
97,6/26/2023 17:04,1,1,1,0
44,6/26/2023 17:04,1,1,1,0
42,6/26/2023 17:04,1,1,1,0
186,6/26/2023 17:05,1,1,1,0
9331623,6/26/2023 17:05,1,1,1,0
65,6/26/2023 17:05,1,1,1,0
8,6/26/2023 17:05,1,1,1,0
72,6/26/2023 17:05,1,1,1,0
131020722,6/26/2023 17:05,1,1,1,0
47,6/26/2023 17:05,1,1,1,0
27,6/26/2023 17:06,1,1,1,0
87,6/26/2023 17:06,1,1,1,0
134,6/26/2023 17:07,1,1,1,0
6-0240218,6/26/2023 17:07,1,1,1,0
45,6/26/2023 17:07,1,1,1,0
131,6/26/2023 17:07,1,1,1,0
43,6/26/2023 17:07,1,1,1,0
10,6/26/2023 17:07,1,1,1,0
92,6/26/2023 17:08,1,1,1,0
79,6/26/2023 17:08,1,1,1,0
52,6/26/2023 17:08,1,1,1,0
25,6/26/2023 17:08,1,1,1,0
62,6/26/2023 17:08,1,1,1,0
94,6/26/2023 17:08,1,1,1,0
96,6/26/2023 17:09,1,1,1,0
1630803,6/26/2023 17:09,1,1,1,0
113021622,6/26/2023 17:09,1,1,1,0
112021422,6/26/2023 17:09,1,1,1,0
30,6/26/2023 17:09,1,1,1,0
98,6/26/2023 17:11,1,1,1,0
